sku,barcode,slug,title,description,category,categories,originalPrice,price,discount,stock,status,isCombination,image,tag,variants,show,commission
SHHS440034,,striped-half-sleeve-cotton-shirt-for-men-white-with-blue-beige-tones,Striped Half Sleeve Cotton Shirt for Men – White with Blue & Beige Tones,"Stay effortlessly stylish with this half sleeve cotton shirt for men, featuring a white base with soft blue and beige vertical stripes. Made from breathable cotton, it offers all-day comfort and a relaxed fit. Perfect for casual outings or smart-casual looks. Easy to pair with jeans or chinos.",44 cm / XXL - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 44 cm / XXL - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750860726/product/robi%2850%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS440034"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750860726/product/robi%2850%29.png""}",,
SHHS420059,,o-century-men-s-white-leaf-print-half-sleeve-shirt,O'Century Men's White Leaf Print Half Sleeve Shirt,"This shirt showcases a crisp white base adorned with an all-over light blue leaf print. Its structured collar and button-down design lend a polished finish, making it perfect for casual daytime wear or breezy evening outings.",42 cm / XL - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 42 cm / XL - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750860626/product/robi%2851%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS420059"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750860626/product/robi%2851%29.png""}",,
SHFS400062,,light-mint-green-cotton-full-sleeve-shirt-for-men,Light Mint Green Cotton Full Sleeve Shirt for Men,"Designed with a plain weave texture that adds a refined depth to its surface, this shirt features a structured classic collar, a button-down front, and a neat chest pocket for timeless utility. The subtle woven appearance enhances its minimalist appeal, making it perfect for both office and casual outings. Finished with O'Century branding, it delivers clean sophistication with every wear.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750920044/product/JAM%285%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400062"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750920044/product/JAM%285%29.png""}",,
SHFS400061,,men-s-classic-vertical-stripe-shirt-long-sleeves,Men’s Classic Vertical Stripe Shirt – Long Sleeves,"Designed for Indian professionals and style enthusiasts, it offers a sharp collar and button-down front, making it ideal for boardroom meetings or casual weekend outings. Crafted to provide a structured yet comfortable fit, this versatile shirt elevates your wardrobe with a refined, modern appeal. Suitable for formal events and smart casual occasions alike.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750919777/product/JAM%284%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400061"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750919777/product/JAM%284%29.png""}",,
SHFS400060,,classic-white-grey-checkered-men-s-full-sleeve-shirt,Classic White-Grey Checkered Men's Full Sleeve Shirt,"Men’s classic full-sleeve formal shirt in crisp white with subtle grey checks, crafted from breathable 100% cotton for all-day comfort. Perfect for office wear, meetings, and semi-formal occasions, this shirt combines style and elegance effortlessly. Ideal for the modern Indian professional seeking a polished, comfortable look.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750919496/product/JAM%283%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400060"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750919496/product/JAM%283%29.png""}",,
SHFS400059,,grey-beige-checkered-shirt-for-men-cotton-full-sleeve-casual-wear,"Grey Beige Checkered Shirt for Men – Cotton, Full Sleeve, Casual Wear","Expertly tailored from airy pure cotton, this O'Century full sleeve shirt showcases a refined grey, beige, and white checkered pattern. Designed with a classic fit, button placket, and cuffed sleeves, it’s ideal for both office wear and weekend outings. A versatile essential that blends comfort and effortless style for the modern Indian man.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750919178/product/JAM%282%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400059"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750919178/product/JAM%282%29.png""}",,
SHFS400058,,geometric-print-black-shirt-for-men-cotton-full-sleeves-casual-fit,"Geometric Print Black Shirt for Men – Cotton, Full Sleeves, Casual Fit","Refined and contemporary, this full sleeve cotton shirt showcases an elegant black geometric print. Tailored for a modern silhouette, it delivers exceptional comfort with understated sophistication. An ideal choice for the discerning man’s casual wardrobe.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750918838/product/JAM%281%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400058"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750918838/product/JAM%281%29.png""}",,
SHHS400053,,men-s-half-sleeve-white-base-with-light-blue-leaf-printed-pattern,Men's Half Sleeve White base with light blue leaf-printed pattern,"This shirt featuring a light blue leaf print on a crisp white base. Designed for breathable comfort and tropical flair, it's ideal for vacations, brunches, or daily wear. A perfect blend of casual elegance and modern style.",40 cm / L - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 40 cm / L - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750860626/product/robi%2851%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS400053"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750860626/product/robi%2851%29.png""}",,
SHHS390046,,light-green-textured-cotton-half-sleeve-shirt-for-men,Light Green Textured Cotton Half Sleeve Shirt for Men,"This shirt offers unmatched comfort and softness, keeping you cool even on the hottest days. Its refined textured pattern adds a premium touch and subtle depth to the classic design, making it perfect for casual outings or smart layering. Ideal for summer wear, this lightweight shirt blends timeless charm with modern style, making it a versatile essential for every man’s closet.",39 cm / M - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 39 cm / M - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750849151/product/new%288%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS390046"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750849151/product/new%288%29.png""}",,
SHHS390045,,men-s-white-half-sleeve-shirt-with-light-blue-leaf-print,Men's White Half Sleeve Shirt with Light Blue Leaf Print,"The O'Century Men's Half Sleeve Shirt features a crisp white base with subtle light blue leaf prints. Made from breathable, high-quality fabric, it offers comfort and style for casual and semi-formal occasions. Its modern tailored fit pairs perfectly with jeans or chinos for a sharp, versatile look. Elevate your wardrobe with this timeless essential.",39 cm / M - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 39 cm / M - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750848741/product/new%287%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS390045"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750848741/product/new%287%29.png""}",,
SHHS390044,,men-s-white-half-sleeve-shirt-with-blue-light-brown-vertical-stripes,Men’s White Half Sleeve Shirt with Blue & Light Brown Vertical Stripes,"Stay sharp and stylish with this men’s half sleeve shirt featuring classic white fabric accented by blue and light brown vertical stripes. Perfect for casual outings or office wear, it offers a comfortable fit and timeless look. Pair it easily with jeans or chinos for effortless style.",39 cm / M - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 39 cm / M - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750848541/product/new%286%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS390044"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750848541/product/new%286%29.png""}",,
SHHS390043,,o-century-men-s-cotton-half-sleeve-shirt-dark-green-textured-classic,O'Century Men's Cotton Half Sleeve Shirt – Dark Green Textured Classic,"A subtle plain-textured finish that adds understated charm. This versatile piece features clean design lines with no prints, checks, or linings, making it perfect for casual and semi-formal wear. An essential staple for the modern man’s wardrobe refresh.

",39 cm / M - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 39 cm / M - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750848288/product/new%285%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS390043"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750848288/product/new%285%29.png""}",,
SHHS390042,,men-s-radiant-blend-abstract-print-cotton-shirt-half-sleeve,Men’s Radiant Blend Abstract Print Cotton Shirt – Half Sleeve,"Experience bold style with this Men’s Radiant Blend Abstract Print Cotton Shirt. Crafted from breathable cotton, it offers all-day comfort and a modern half-sleeve design. Perfect for casual outings or weekend wear with a vibrant, artistic flair.",39 cm / M - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 39 cm / M - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750848053/product/new%284%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS390042"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750848053/product/new%284%29.png""}",,
SHHS390041,,men-s-maroon-cotton-half-sleeve-shirt-fine-weave-texture,Men’s Maroon Cotton Half Sleeve Shirt – Fine Weave Texture,"This shirt features a fine weave texture, delivering a smooth matte finish with subtle surface depth that resists wrinkling and elevates its plain aesthetic. The uniform weave offers a slight tactile grain—crafted for comfort, styled for sharp transitions from casual brunches to evening gatherings.",39 cm / M - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 39 cm / M - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750847789/product/new%283%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS390041"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750847789/product/new%283%29.png""}",,
SHHS390040,,men-s-textured-ash-plum-cotton-half-sleeve-shirt,Men’s Textured Ash Plum Cotton Half Sleeve Shirt,"Elevate your casual style with this men's textured cotton shirt in a soft ash plum shade. Made from breathable cotton, it features a comfortable half sleeve design perfect for everyday wear. The muted purple tone adds a modern yet understated touch to your wardrobe.




",39 cm / M - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 39 cm / M - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750847523/product/new%282%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS390040"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750847523/product/new%282%29.png""}",,
SHHS390039,,men-s-textured-light-blue-half-sleeve-cotton-shirt,Men's Textured Light Blue Half Sleeve Cotton Shirt,"Effortlessly blending comfort with sophistication, this light blue cotton shirt features a subtle woven texture that adds depth and dimension to a timeless silhouette. The breathable cotton fabric makes it ideal for warm-weather layering or standalone wear, while the half sleeves and clean lines maintain a polished yet relaxed aesthetic. Whether paired with chinos for a refined casual look or worn open over a tee, this shirt brings elevated texture and versatile style to any wardrobe.",39 cm / M - Half Sleeve Shirt,"Home, Men's Cotton Shirt , Half Sleeve Shirt, 39 cm / M - Half Sleeve Shirt",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750847040/product/new%281%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""SHHS390039"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750847040/product/new%281%29.png""}",,
KRFS440053,,men-s-pink-and-white-zigzag-printed-long-kurta,Men's Pink and White Zigzag Printed Long Kurta,"Make a bold impression with this men’s long kurta, showcasing a vibrant pink and white zigzag print accented by delicate white dots. Blending traditional elegance with a modern twist, it's ideal for festive occasions, summer weddings, or cultural events. Stand out in style and comfort all season long.",44 cm / XXL - Long Kurta,"Home, Men's Traditional Kurta , Men's Long Kurta , 44 cm / XXL - Long Kurta",1299,999,300,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750838237/product/masterpiece%289%29.png,[],"{""originalPrice"":""1299.00"",""price"":""999.00"",""discount"":""300.00"",""quantity"":1,""barcode"":"""",""sku"":""KRFS440053"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750838237/product/masterpiece%289%29.png""}",,
KRFS440052,,men-s-long-kurta-in-pink-with-white-diagonal-slub-stripes,Men's Long Kurta in Pink with White Diagonal Slub Stripes,"Discover a stylish men's long kurta in a soft pink hue with fine white diagonal stripes and a subtle slub texture. Blending traditional elegance with modern flair, this versatile piece is perfect for festive gatherings and casual get-togethers, offering comfort and sophistication from day to evening.",44 cm / XXL - Long Kurta,"Home, Men's Traditional Kurta , Men's Long Kurta , 44 cm / XXL - Long Kurta",1599,999,600,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1750837163/product/masterpiece%287%29.png,[],"{""originalPrice"":""1599.00"",""price"":""999.00"",""discount"":""600.00"",""quantity"":1,""barcode"":"""",""sku"":""KRFS440052"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1750837163/product/masterpiece%287%29.png""}",,
